Country,Code,Year,Health_GDP,Health_GDP_2000,Change_since_2000,RollingAvg_5yr
Turkey,TUR,1992,1.838,2.837,-35.21325343672894,1.474
Turkey,TUR,1993,1.788,2.837,-36.97567853366232,1.6271999999999998
Turkey,TUR,1994,1.806,2.837,-36.34120549876631,1.7297999999999998
Turkey,TUR,1995,1.72,2.837,-39.37257666549172,1.7806000000000002
Turkey,TUR,1996,1.959,2.837,-30.94818470215016,1.8222
Turkey,TUR,1997,2.19,2.837,-22.805780754317947,1.8926000000000003
Turkey,TUR,1998,2.522,2.837,-11.103278110680309,2.0393999999999997
Turkey,TUR,1999,2.674,2.837,-5.7455058160028285,2.213
Turkey,TUR,2000,2.837,2.837,0.0,2.4364
Turkey,TUR,2001,3.287,2.837,15.861825872400411,2.702
Turkey,TUR,2002,3.542,2.837,24.850193866760648,2.9724
Turkey,TUR,2003,3.57,2.837,25.837151921043343,3.182
Turkey,TUR,2004,3.52,2.837,24.07472682410997,3.3512
Turkey,TUR,2005,3.315,2.837,16.848783926683105,3.4467999999999996
Turkey,TUR,2006,3.543,2.837,24.885442368699326,3.498
Turkey,TUR,2007,3.603,2.837,27.000352485019384,3.5102
Turkey,TUR,2008,3.793,2.837,33.69756785336623,3.5548
Turkey,TUR,2009,4.423,2.837,55.904124074726816,3.7354
Turkey,TUR,2010,3.916,2.837,38.033133591822335,3.8556
Turkey,TUR,2011,3.682,2.837,29.784984138174114,3.8834000000000004
Turkey,TUR,2012,3.519,2.837,24.039478322171306,3.8666000000000005
Turkey,TUR,2013,3.425,2.837,20.72611913993654,3.793
Turkey,TUR,2014,3.357,2.837,18.329221008107154,3.5798
Turkey,TUR,2015,3.217,2.837,13.394430736693685,3.44
Turkey,TUR,2016,3.361,2.837,18.470215015861825,3.3758000000000004
Turkey,TUR,2017,3.248,2.837,14.487134296792387,3.3216
Turkey,TUR,2018,3.189,2.837,12.407472682410992,3.2744
Turkey,TUR,2019,3.387,2.837,19.386676066267174,3.2804
Turkey,TUR,2020,3.64,2.837,28.304547056750085,3.3650000000000007
Turkey,TUR,2021,3.594,2.837,26.683115967571364,3.4116
Turkey,TUR,2022,2.783,2.837,-1.9034191046880602,3.3186
Turkey,TUR,2023,3.252,2.837,14.628128304547042,3.3312
Ukraine,UKR,2000,2.511,2.511,0.0,2.511
Ukraine,UKR,2001,2.8,2.511,11.509358821186765,2.6555
Ukraine,UKR,2002,3.071,2.511,22.301871764237358,2.794
Ukraine,UKR,2003,3.649,2.511,45.32058940661091,3.00775
Ukraine,UKR,2004,3.405,2.511,35.60334528076462,3.0872
Ukraine,UKR,2005,3.726,2.511,48.38709677419354,3.3302
Ukraine,UKR,2006,3.878,2.511,54.44046196734369,3.5458
Ukraine,UKR,2007,3.565,2.511,41.9753086419753,3.6445999999999996
Ukraine,UKR,2008,3.194,2.511,27.200318598168057,3.5536000000000003
Ukraine,UKR,2009,3.856,2.511,53.56431700517721,3.6438
Ukraine,UKR,2010,3.693,2.511,47.07287933094384,3.6372
Ukraine,UKR,2011,3.427,2.511,36.4794902429311,3.5469999999999997
Ukraine,UKR,2012,3.743,2.511,49.064117881322176,3.5826000000000002
Ukraine,UKR,2013,3.344,2.511,33.174034249303055,3.6125999999999996
Ukraine,UKR,2014,3.463,2.511,37.9131819992035,3.5340000000000003
Ukraine,UKR,2015,3.755,2.511,49.54201513341297,3.5463999999999998
Ukraine,UKR,2016,3.652,2.511,45.44006371963361,3.5914
Ukraine,UKR,2017,3.559,2.511,41.736360015929904,3.5545999999999998
Ukraine,UKR,2018,3.528,2.511,40.501792114695334,3.5914
Ukraine,UKR,2019,3.225,2.511,28.43488649940263,3.5438
Ukraine,UKR,2020,3.727,2.511,48.426921545201104,3.5382
Ukraine,UKR,2021,4.092,2.511,62.96296296296294,3.6262
United Kingdom,GBR,1880,0.13,5.393,-97.58946782866678,0.13
United Kingdom,GBR,1890,0.16,5.393,-97.03319117374375,0.14500000000000002
United Kingdom,GBR,1900,0.29,5.393,-94.62265900241053,0.19333333333333333
United Kingdom,GBR,1910,0.32,5.393,-94.06638234748748,0.22499999999999998
United Kingdom,GBR,1920,0.56,5.393,-89.61616910810311,0.292
United Kingdom,GBR,1930,0.64,5.393,-88.13276469497498,0.394
United Kingdom,GBR,1960,2.9169765,5.393,-45.911802336361944,0.9453953
United Kingdom,GBR,1961,2.9713652,5.393,-44.903296866308175,1.4816683400000001
United Kingdom,GBR,1962,2.9519587,5.393,-45.263142963100314,2.00806008
United Kingdom,GBR,1963,2.9682229,5.393,-44.961563137400326,2.48970466
United Kingdom,GBR,1964,2.9650073,5.393,-45.02118857778602,2.95470612
United Kingdom,GBR,1965,3.1036625,5.393,-42.45016688299648,2.99204332
United Kingdom,GBR,1966,3.2197652,5.393,-40.297326163545335,3.04172332
United Kingdom,GBR,1967,3.3869493,5.393,-37.19730576673466,3.12872144
United Kingdom,GBR,1968,3.396163,5.393,-37.02646022621917,3.21430946
United Kingdom,GBR,1969,3.2992053,5.393,-38.82430372705358,3.2811490599999997
United Kingdom,GBR,1970,3.429,5.393,-36.41757834229557,3.34621656
United Kingdom,GBR,1971,3.469,5.393,-35.67587613573151,3.39606352
United Kingdom,GBR,1972,3.557,5.393,-34.04413128129056,3.43007366
United Kingdom,GBR,1973,3.476,5.393,-35.54607824958279,3.4460410599999998
United Kingdom,GBR,1974,4.143,5.393,-23.178193955127018,3.6148
United Kingdom,GBR,1975,4.486,5.393,-16.818097533840167,3.8262
United Kingdom,GBR,1976,4.487,5.393,-16.799554978676056,4.0298
United Kingdom,GBR,1977,4.378,5.393,-18.82069349156313,4.194
United Kingdom,GBR,1978,4.351,5.393,-19.321342480993877,4.369
United Kingdom,GBR,1979,4.252,5.393,-21.15705544223994,4.3908
United Kingdom,GBR,1980,4.532,5.393,-15.965139996291486,4.4
United Kingdom,GBR,1981,4.71,5.393,-12.6645651770814,4.444599999999999
United Kingdom,GBR,1982,4.498,5.393,-16.59558687187094,4.4686
United Kingdom,GBR,1983,4.666,5.393,-13.480437604301862,4.5316
United Kingdom,GBR,1984,4.563,5.393,-15.39032078620434,4.5938
United Kingdom,GBR,1985,4.428,5.393,-17.893565733358056,4.573
United Kingdom,GBR,1986,4.407,5.393,-18.282959391804187,4.5124
United Kingdom,GBR,1987,4.421,5.393,-18.02336361950676,4.497
United Kingdom,GBR,1988,4.331,5.393,-19.692193584275902,4.43
United Kingdom,GBR,1989,4.249,5.393,-21.21268310773225,4.3671999999999995
United Kingdom,GBR,1990,4.291,5.393,-20.43389579083997,4.339799999999999
United Kingdom,GBR,1991,4.586,5.393,-14.963842017429993,4.3756
United Kingdom,GBR,1992,4.975,5.393,-7.750788058594478,4.486400000000001
United Kingdom,GBR,1993,5.066,5.393,-6.063415538661228,4.6334
United Kingdom,GBR,1994,5.091,5.393,-5.59985165955868,4.8018
United Kingdom,GBR,1995,4.676,5.393,-13.295012052660852,4.8788
United Kingdom,GBR,1996,4.665,5.393,-13.49898015946597,4.8946
United Kingdom,GBR,1997,5.08,5.393,-5.8038197663638,4.9155999999999995
United Kingdom,GBR,1998,5.203,5.393,-3.5230854811792973,4.943
United Kingdom,GBR,1999,5.381,5.393,-0.22251066196921132,5.001
United Kingdom,GBR,2000,5.393,5.393,0.0,5.1444
United Kingdom,GBR,2001,5.616,5.393,4.134989801594657,5.3346
United Kingdom,GBR,2002,6.01,5.393,11.440756536250696,5.5206
United Kingdom,GBR,2003,6.277,5.393,16.391618765065832,5.7354
United Kingdom,GBR,2004,6.642,5.393,23.15965139996293,5.9876
United Kingdom,GBR,2005,6.782,5.393,25.755609122937145,6.2654
United Kingdom,GBR,2006,7.004,5.393,29.872056369367694,6.542999999999999
United Kingdom,GBR,2007,7.018,5.393,30.13165214166512,6.7446
United Kingdom,GBR,2008,7.311,5.393,35.5646208047469,6.9514
United Kingdom,GBR,2009,8.11,5.393,50.38012238086408,7.245
United Kingdom,GBR,2010,7.995,5.393,48.247728536992405,7.4876000000000005
United Kingdom,GBR,2011,7.975,5.393,47.87687743371036,7.6818
United Kingdom,GBR,2012,7.963,5.393,47.65436677174115,7.8708
United Kingdom,GBR,2013,7.884,5.393,46.18950491377713,7.9854
United Kingdom,GBR,2014,7.883,5.393,46.170962358613025,7.9399999999999995
United Kingdom,GBR,2015,7.846,5.393,45.484887817541264,7.910200000000001
United Kingdom,GBR,2016,7.841,5.393,45.392175041720755,7.8834
United Kingdom,GBR,2017,7.657,5.393,41.98034489152606,7.8222
United Kingdom,GBR,2018,7.711,5.393,42.981642870387546,7.7876
United Kingdom,GBR,2019,7.888,5.393,46.26367513443353,7.7886
United Kingdom,GBR,2020,10.103,5.393,87.3354348229186,8.24
United Kingdom,GBR,2021,10.064,5.393,86.61227517151865,8.6846
United Kingdom,GBR,2022,9.11,5.393,68.9226775449657,8.975200000000001
United Kingdom,GBR,2023,8.911,5.393,65.23270906730947,9.2152
United States,USA,1880,0.09,5.543,-98.37633050694569,0.09
United States,USA,1890,0.14,5.543,-97.47429189969331,0.115
United States,USA,1900,0.17,5.543,-96.93306873534188,0.13333333333333333
United States,USA,1910,0.26,5.543,-95.30939924228757,0.165
United States,USA,1920,0.4,5.543,-92.78369114198087,0.21200000000000002
United States,USA,1930,0.34,5.543,-93.86613747068375,0.262
United States,USA,1960,1.0984154,5.543,-80.18373804798846,0.45368307999999996
United States,USA,1961,1.1650252,5.543,-78.98204582356125,0.65268812
United States,USA,1962,1.1832267,5.543,-78.65367670936317,0.83733346
United States,USA,1963,1.2263532,5.543,-77.87564134944975,1.0026040999999999
United States,USA,1964,1.2247728,5.543,-77.90415298574779,1.17955866
United States,USA,1965,1.2415549,5.543,-77.6013909435324,1.20818656
United States,USA,1966,1.4939184,5.543,-73.04855854230561,1.2739652
United States,USA,1967,1.995259,5.543,-64.00398701064405,1.4363716599999998
United States,USA,1968,2.1247892,5.543,-61.66716218654159,1.61605886
United States,USA,1969,2.1767628,5.543,-60.72951831138372,1.8064568600000002
United States,USA,1970,2.323,5.543,-58.09128630705395,2.02274588
United States,USA,1971,2.433,5.543,-56.10680137109869,2.2105622
United States,USA,1972,2.491,5.543,-55.06043658668591,2.3097103999999997
United States,USA,1973,2.538,5.543,-54.21252029586867,2.39235256
United States,USA,1974,2.769,5.543,-50.04510193036262,2.5108
United States,USA,1975,2.988,5.543,-46.09417283059715,2.6437999999999997
United States,USA,1976,3.049,5.543,-44.99368572974923,2.7670000000000003
United States,USA,1977,3.114,5.543,-43.82103554032113,2.8916
United States,USA,1978,3.14,5.543,-43.35197546454988,3.012
United States,USA,1979,3.217,5.543,-41.9628360093812,3.1016
United States,USA,1980,3.458,5.543,-37.61500992242468,3.1956
United States,USA,1981,3.579,5.543,-35.43207649287389,3.3016000000000005
United States,USA,1982,3.822,5.543,-31.04816886162728,3.4432
United States,USA,1983,3.871,5.543,-30.164171026519938,3.5894
United States,USA,1984,3.786,5.543,-31.697636658849,3.7032000000000003
United States,USA,1985,3.832,5.543,-30.867761140176803,3.778
United States,USA,1986,3.973,5.543,-28.324012267725063,3.8568
United States,USA,1987,4.101,5.543,-26.01479343315894,3.9126
United States,USA,1988,4.125,5.543,-25.581814901677795,3.9634
United States,USA,1989,4.27,5.543,-22.96590294064587,4.0602
United States,USA,1990,4.541,5.543,-18.0768536893379,4.202
United States,USA,1991,4.997,5.543,-9.850261591196109,4.4068
United States,USA,1992,5.278,5.543,-4.78080461843768,4.6422
United States,USA,1993,5.525,5.543,-0.32473389861085683,4.9222
United States,USA,1994,5.681,5.543,2.4896265560165958,5.2044
United States,USA,1995,5.79,5.543,4.456070719826807,5.4542
United States,USA,1996,5.773,5.543,4.149377593360987,5.6094
United States,USA,1997,5.708,5.543,2.976727403932889,5.6954
United States,USA,1998,5.551,5.543,0.1443261771603826,5.7006
United States,USA,1999,5.494,5.543,-0.8839978351073493,5.663200000000001
United States,USA,2000,5.543,5.543,0.0,5.6137999999999995
United States,USA,2001,5.968,5.543,7.667328161645315,5.6528
United States,USA,2002,6.326,5.543,14.125924589572424,5.776400000000001
United States,USA,2003,6.524,5.543,17.697997474291896,5.970999999999999
United States,USA,2004,6.61,5.543,19.249503878766014,6.1942
United States,USA,2005,6.63,5.543,19.610319321666964,6.4116
United States,USA,2006,6.784,5.543,22.388598232004323,6.574800000000001
United States,USA,2007,6.886,5.543,24.228756990799205,6.6868
United States,USA,2008,7.197,5.543,29.839437127909076,6.8214
United States,USA,2009,7.831,5.543,41.27728666786939,7.065600000000001
United States,USA,2010,7.887,5.543,42.28756990799205,7.317
United States,USA,2011,7.875,5.543,42.07108064225149,7.535200000000001
United States,USA,2012,7.852,5.543,41.65614288291539,7.728399999999999
United States,USA,2013,7.886,5.543,42.26952913584701,7.866200000000001
United States,USA,2014,13.329,5.543,140.46545192134224,8.9658
United States,USA,2015,13.598,5.543,145.31841962836006,10.108
United States,USA,2016,13.83,5.543,149.50387876601116,11.299000000000001
United States,USA,2017,13.796,5.543,148.89049251307955,12.487800000000002
United States,USA,2018,13.694,5.543,147.05033375428468,13.6494
United States,USA,2019,13.694,5.543,147.05033375428468,13.722399999999999
United States,USA,2020,15.694,5.543,183.1318780443803,14.1416
United States,USA,2021,14.431,5.543,160.34638282518486,14.2618
United States,USA,2022,13.786,5.543,148.71008479162907,14.259799999999998
United States,USA,2023,13.898,5.543,150.73065127187445,14.3006
